Trotter_steps,circuit_layers,Final_fidelity
10,244,0.008823623472088045
10,245,0.01286364327500441
10,246,0.015586847577374897
10,247,0.01618102452021635
10,248,0.01668049100296221
10,249,0.018235745993446843
10,250,0.017371693479357866
10,251,0.02567695615389772
10,252,0.029969272198525333
10,253,0.0354423667569972
10,254,0.050236028120387854
10,255,0.06237850558043697
10,256,0.0721953918913394
10,257,0.08565178425500648
10,258,0.10031465488899215
10,259,0.12551599854625703
10,260,0.15045697903140945
10,261,0.17106063600342022
10,262,0.18734683158949714
10,263,0.2020417920183137
10,264,0.21234555208542355
10,265,0.21109869261611539
10,266,0.2378472956426599
10,267,0.2673813748006641
10,268,0.2742633510377516
10,269,0.29509060699388073
10,270,0.310123434834689
10,271,0.30909297564559896
10,272,0.3251014873414061
10,273,0.33510634513843296
10,274,0.3305246296224733
10,275,0.35938938022054395
10,276,0.3887328279596762
10,277,0.39251602631235716
10,278,0.4114426321218164
10,279,0.42317509634234685
10,280,0.41928723413232544
10,281,0.46652410549712936
10,282,0.5177854556661536
10,283,0.5414212214835368
10,284,0.5893240746353875
10,285,0.6535467948193531
10,286,0.6760478889668643
10,287,0.7190972835061087
10,288,0.73411176546249
10,289,0.7707667344777617
10,290,0.8032424593618442
10,291,0.8033528701061875
10,292,0.8216393782023387
10,293,0.8448597725772363
10,294,0.8551228902937056
10,295,0.8532490092247278
10,296,0.8715539872638594
10,297,0.889187420856417
10,298,0.8962354469310327
10,299,0.916894344353827
10,300,0.9227363903952055
10,301,0.9219300145646829
